CALLWDC8962_MMSI367095660,31,22,7,,A
CALLWDC9005_MMSI367096290,31,26,9,,A
CALLWDC9010_MMSI367096360,31,26,9,,A
CALLWDC9020_MMSI367096560,60,19,6,,B
CALLWDC9042_MMSI367096850,60,23,6,,B
CALLWDC9050_MMSI367096960,30,0,0,,B
CALLWDC9051_MMSI338092107,37,13,5,,B
CALLWDC9108_MMSI367097670,31,17,7,,A
CALLWDC9111_MMSI367097710,31,18,7,,A
CALLWDC9112_MMSI367097720,31,12,5,,A
CALLWDC9127_MMSI368058330,31,0,0,3.0,A
CALLWDC9132_MMSI367097970,31,20,7,,A
CALLWDC9139_MMSI367098070,31,28,9,,A
CALLWDC9152_MMSI367098270,31,20,7,,A
CALLWDC9153_MMSI367098280,31,18,7,,A
CALLWDC9154_MMSI367098310,31,16,6,,A
CALLWDC9185_MMSI367098640,30,24,7,,B
CALLWDC9186_MMSI367098660,31,19,7,,A
CALLWDC9266_MMSI367099860,60,26,6,,A
CALLWDC9281_MMSI367100060,31,21,8,,A
CALLWDC9301_MMSI367100370,,16,5,,A
CALLWDC9335_MMSI367100870,60,23,8,,A
CALLWDC9352_MMSI367101090,30,0,0,,B
CALLWDC9410_MMSI367101870,90,74,,,A
CALLWDC9423_MMSI367102030,31,20,7,,A
CALLWDC9506_MMSI367103180,31,35,10,,A
CALLWDC9555_MMSI367103880,31,22,7,,A
CALLWDC9599_MMSI367104410,37,13,4,,B
CALLWDC9607_MMSI367104480,31,17,6,,A
CALLWDC9609_MMSI367104520,60,23,6,,B
CALLWDC9610_MMSI367104530,31,17,6,,A
CALLWDC9613_MMSI367104560,31,17,6,,A
CALLWDC9621_MMSI367104680,60,13,4,,B
CALLWDC9653_MMSI367105070,37,9,3,,B
CALLWDC9663_MMSI367105180,31,27,9,,A
CALLWDC9722_MMSI367105910,31,31,9,,A
CALLWDC9741_MMSI367106130,31,36,8,,A
CALLWDC9753_MMSI367106290,60,11,4,,B
CALLWDC9791_MMSI367106730,60,25,6,,B
CALLWDC9793_MMSI367106750,31,22,10,,A
CALLWDC9808_MMSI367106960,37,14,4,,B
CALLWDC9817_MMSI367107060,60,33,9,,B
CALLWDC9823_MMSI338320146,37,26,7,,B
CALLWDC9839_MMSI367107320,31,21,7,,A
CALLWDC9862_MMSI367107650,30,19,5,,B
CALLWDC9865_MMSI367107680,60,30,7,,A
CALLWDC9874_MMSI367107830,60,21,5,,B
CALLWDC9954_MMSI367109110,31,28,9,,A
CALLWDC9981_MMSI367109430,31,20,7,,A
CALLWDC9987_MMSI367109510,37,13,4,,B
CALLWDD2015_MMSI367109860,30,20,8,,A
CALLWDD2039_MMSI367110160,30,23,7,,B
CALLWDD2051_MMSI367110280,31,20,7,,A
CALLWDD2054_MMSI367110320,37,20,5,,A
CALLWDD2067_MMSI367110470,37,23,6,,B
CALLWDD2194_MMSI367112150,60,18,8,2.2,A
CALLWDD2198_MMSI367112210,30,19,6,,B
CALLWDD2225_MMSI367112570,31,16,6,,A
CALLWDD2228_MMSI367112630,30,16,5,,B
CALLWDD2246_MMSI367112860,53,0,0,0.0,A
CALLWDD2268_MMSI367113120,31,14,5,,A
CALLWDD2269_MMSI367113150,31,26,9,,A
CALLWDD2270_MMSI367113160,31,26,9,,A
CALLWDD2293_MMSI367048000,60,24,5,,B
CALLWDD2295_MMSI367113430,31,32,9,,A
CALLWDD2309_MMSI367113620,69,30,0,0.0,A
CALLWDD2312_MMSI367113660,37,21,5,,B
CALLWDD2322_MMSI367113790,,8,,,B
CALLWDD2351_MMSI367114210,37,13,4,,B
CALLWDD2393_MMSI367114740,90,14,,,A
CALLWDD2397_MMSI338312588,30,20,7,,B
CALLWDD2405_MMSI367114880,31,21,8,,A
CALLWDD2454_MMSI367115520,37,18,5,,B
CALLWDD2528_MMSI367116420,31,30,9,,A
CALLWDD2540_MMSI367116570,60,32,7,,A
CALLWDD2633_MMSI367117790,60,19,5,,B
CALLWDD2688_MMSI367118570,30,8,,,B
CALLWDD2725_MMSI367118980,31,22,9,,A
CALLWDD2750_MMSI367119410,31,20,7,,A
CALLWDD2757_MMSI367119480,30,21,6,0.0,A
CALLWDD2782_MMSI367119860,37,19,5,,B
CALLWDD2792_MMSI367119980,30,21,,,A
CALLWDD2822_MMSI367120350,37,27,7,,A
CALLWDD2834_MMSI367120490,31,32,9,,A
CALLWDD2837_MMSI367120530,60,25,7,,A
CALLWDD2856_MMSI367120750,30,29,9,,B
CALLWDD2862_MMSI367120830,30,12,4,,B
CALLWDD2924_MMSI367121620,36,11,4,,B
CALLWDD2930_MMSI338125423,37,14,4,,B
CALLWDD2945_MMSI367121850,31,45,13,,A
CALLWDD2972_MMSI368071490,31,17,7,0.0,A
CALLWDD2975_MMSI367122230,31,25,9,,A
CALLWDD2982_MMSI367122330,70,18,5,,A
CALLWDD2990_MMSI367122420,60,57,20,,A
CALLWDD3011_MMSI367122690,31,15,6,,A
CALLWDD3012_MMSI367122710,31,14,6,,A
CALLWDD3069_MMSI367123450,37,11,3,,B
CALLWDD3147_MMSI367126380,37,12,4,,B
CALLWDD3191_MMSI367127110,31,15,6,,A
CALLWDD3195_MMSI367127190,37,15,4,,B
CALLWDD3233_MMSI367127660,37,13,4,,B
CALLWDD3256_MMSI367127950,30,13,,,B
CALLWDD3296_MMSI367128490,37,12,3,,B
CALLWDD3301_MMSI367128570,90,65,16,,A
CALLWDD3381_MMSI367130430,31,7,,,A
CALLWDD3412_MMSI367130890,60,14,4,,B
CALLWDD3434_MMSI367131290,37,25,5,,A
CALLWDD3483_MMSI367132020,37,24,6,,B
CALLWDD3496_MMSI367132250,52,21,16,,B
CALLWDD3575_MMSI367133320,30,,,,B
CALLWDD3619_MMSI367133960,37,22,5,,A
CALLWDD3639_MMSI367134240,37,19,5,,A
CALLWDD3657_MMSI367134360,30,16,5,,B
CALLWDD3670_MMSI367134520,30,20,6,,B
CALLWDD3706_MMSI367135070,31,16,7,,A
CALLWDD3835_MMSI367136850,37,26,7,,B
CALLWDD3837_MMSI367136880,31,17,6,,B
CALLWDD3860_MMSI367137240,37,11,3,,B
CALLWDD3950_MMSI367138470,31,26,9,,A
CALLWDD3968_MMSI367138690,60,43,18,,A
CALLWDD3971_MMSI367138730,60,43,18,,A
CALLWDD3991_MMSI367139030,37,35,7,,A
CALLWDD3992_MMSI367139040,90,,,,A
CALLWDD4031_MMSI367555000,60,27,5,,A
CALLWDD4045_MMSI366996510,0,0,0,0.0,A
CALLWDD4072_MMSI367139820,37,21,6,,A
CALLWDD4083_MMSI367139970,31,56,15,,A
CALLWDD4084_MMSI367139980,31,56,15,,A
CALLWDD4133_MMSI367583000,60,24,5,,B
CALLWDD4149_MMSI367140820,31,39,12,,A
CALLWDD4157_MMSI367140940,31,12,3,,A
CALLWDD4166_MMSI367141080,31,21,9,,A
CALLWDD4172_MMSI367141210,50,0,0,0.0,A
CALLWDD4184_MMSI367141370,31,43,10,,A
CALLWDD4263_MMSI367142370,37,18,5,,B
CALLWDD4274_MMSI367142510,60,20,7,,A
CALLWDD4290_MMSI367142710,31,43,10,,A
CALLWDD4292_MMSI367142740,36,13,4,,B
CALLWDD4295_MMSI367142780,0,40,18,,B
CALLWDD4331_MMSI367143360,31,39,12,,A
CALLWDD4332_MMSI367143380,31,41,14,,A
CALLWDD4338_MMSI367143450,31,38,13,,A
CALLWDD4353_MMSI367143650,31,40,10,,A
CALLWDD4357_MMSI367143690,31,36,13,,A
CALLWDD4358_MMSI367143710,31,40,10,,A
CALLWDD4376_MMSI367143910,31,41,14,,A
CALLWDD4377_MMSI367143920,31,40,14,,A
CALLWDD4419_MMSI367144480,37,13,4,,B
CALLWDD4439_MMSI338048572,37,10,4,,B
CALLWDD4441_MMSI367144750,30,20,6,,B
CALLWDD4462_MMSI367144980,37,15,5,,B
CALLWDD4489_MMSI367145360,30,19,6,,B
CALLWDD4491_MMSI367145380,31,21,8,,A
CALLWDD4492_MMSI367602000,30,15,5,,B
CALLWDD4496_MMSI367145440,31,21,9,,A
CALLWDD4497_MMSI367145460,30,26,7,,B
CALLWDD4518_MMSI367145750,31,18,6,,A
CALLWDD4590_MMSI367146690,30,24,8,,B
CALLWDD4591_MMSI367146720,60,22,5,,B
CALLWDD4596_MMSI367146780,31,25,10,,A
CALLWDD4623_MMSI367147190,31,,,,A
CALLWDD4642_MMSI367147480,70,,,,B
CALLWDD4659_MMSI367147690,90,21,6,,A
CALLWDD4686_MMSI367148050,90,22,6,,A
CALLWDD4736_MMSI366997710,31,16,7,,A
CALLWDD4739_MMSI367003850,31,13,6,,A
CALLWDD4746_MMSI367003790,31,15,6,,A
CALLWDD4751_MMSI367087250,31,15,6,,A
CALLWDD4755_MMSI367003220,31,15,6,,A
CALLWDD4757_MMSI367003820,31,15,7,,A
CALLWDD4763_MMSI367148710,60,47,10,,A
CALLWDD4771_MMSI367148830,31,19,7,,A
CALLWDD4775_MMSI367148870,60,24,6,,A
CALLWDD4777_MMSI367148890,60,21,5,,A
CALLWDD4784_MMSI367149030,90,29,8,,A
CALLWDD4807_MMSI367149340,31,26,9,,A
CALLWDD4862_MMSI367150210,60,21,3,2.0,A
CALLWDD4923_MMSI367151170,60,30,7,,A
CALLWDD4935_MMSI367151380,31,25,10,,A
CALLWDD4948_MMSI367151570,60,23,7,,B
CALLWDD4982_MMSI367135480,31,24,9,,A
CALLWDD4983_MMSI367135470,31,24,9,,A
CALLWDD5046_MMSI367152940,37,,,,A
CALLWDD5060_MMSI367153110,31,19,6,,A
CALLWDD5063_MMSI367126410,31,22,10,,A
CALLWDD5064_MMSI367151460,31,22,10,,A
CALLWDD5145_MMSI367154310,30,20,6,,B
CALLWDD5208_MMSI367155120,37,12,7,,B
CALLWDD5231_MMSI367155410,60,9,3,,B
CALLWDD5243_MMSI367155550,31,22,8,,A
CALLWDD5246_MMSI367155580,37,14,4,,B
CALLWDD5259_MMSI367155780,60,21,9,,A
CALLWDD5325_MMSI367156710,31,20,7,,A
CALLWDD5343_MMSI367156920,37,12,3,,B
CALLWDD5346_MMSI367156970,37,13,3,,B
CALLWDD5389_MMSI367157570,31,19,7,,A
CALLWDD5422_MMSI367158160,37,25,6,,B
CALLWDD5438_MMSI367158390,37,15,4,,B
CALLWDD5447_MMSI367158550,60,22,6,,A
CALLWDD5487_MMSI367159060,31,14,6,,A
CALLWDD5491_MMSI367159120,31,18,7,,A
CALLWDD5492_MMSI367159130,31,16,6,,A
CALLWDD5495_MMSI367159210,31,16,6,,A
CALLWDD5543_MMSI367159890,37,11,3,,B
CALLWDD5554_MMSI367160030,60,30,7,,A
CALLWDD5626_MMSI367161150,31,24,9,,A
CALLWDD5643_MMSI367161370,30,25,8,,B
CALLWDD5656_MMSI367161570,60,23,7,,A
CALLWDD5672_MMSI367161870,30,26,7,,B
CALLWDD5675_MMSI367161930,30,15,6,,B
CALLWDD5695_MMSI367162230,31,16,6,,A
CALLWDD5699_MMSI367162270,31,23,9,,A
CALLWDD5731_MMSI367162740,60,14,4,,A
CALLWDD5732_MMSI367162750,60,15,4,,A
CALLWDD5737_MMSI367162840,31,26,9,,A
CALLWDD5743_MMSI367162940,31,16,7,,A
CALLWDD5749_MMSI367131000,90,67,17,,A
CALLWDD5767_MMSI367163340,37,22,5,,B
CALLWDD5812_MMSI367164090,60,31,9,,A
CALLWDD5842_MMSI367164650,31,22,9,,A
CALLWDD5963_MMSI367166430,31,25,10,,A
CALLWDD5964_MMSI367166440,31,25,10,,A
CALLWDD5997_MMSI367166940,31,32,9,,A
CALLWDD6013_MMSI367167160,30,19,6,,B
CALLWDD6019_MMSI367167250,31,18,6,2.9,B
CALLWDD6057_MMSI367167740,37,21,6,,B
CALLWDD6067_MMSI367167850,37,23,6,,A
CALLWDD6075_MMSI367167940,31,18,7,,A
CALLWDD6097_MMSI367168250,37,33,6,,A
CALLWDD6104_MMSI367168340,60,34,8,,B
CALLWDD6111_MMSI367168450,90,15,5,,A
CALLWDD6120_MMSI338206408,37,16,6,,B
CALLWDD6121_MMSI367168570,60,29,7,,B
CALLWDD6167_MMSI367169120,60,22,6,,A
CALLWDD6184_MMSI367169320,31,22,8,,A
CALLWDD6210_MMSI367169710,31,20,7,,A
CALLWDD6229_MMSI367170010,31,21,8,,A
CALLWDD6245_MMSI367702000,69,19,6,0.0,A
CALLWDD6257_MMSI367170450,30,22,7,,B
CALLWDD6283_MMSI367170830,31,14,6,,A
CALLWDD6284_MMSI367170840,30,25,8,,B
CALLWDD6291_MMSI367170930,37,22,6,,B
CALLWDD6295_MMSI367170990,31,18,7,,A
CALLWDD6296_MMSI367171010,31,15,6,,A
CALLWDD6300_MMSI367171050,31,15,6,,A
CALLWDD6317_MMSI367171270,31,17,8,2.4,A
CALLWDD6330_MMSI367171430,31,17,7,,A
CALLWDD6351_MMSI367171780,36,10,3,,B
CALLWDD6356_MMSI367162830,31,26,9,,A
CALLWDD6360_MMSI367171930,31,26,9,,A
CALLWDD6365_MMSI367171980,30,24,8,0.0,A
CALLWDD6371_MMSI367172060,31,16,5,,A
CALLWDD6372_MMSI367147000,37,25,6,,B
CALLWDD6394_MMSI367172330,37,18,4,,B
CALLWDD6426_MMSI367409000,90,27,5,,A
CALLWDD6541_MMSI367174230,30,15,5,,B
CALLWDD6563_MMSI367174580,99,0,0,,B
CALLWDD6631_MMSI367175530,37,17,4,,B
CALLWDD6640_MMSI367175640,90,12,4,,B
CALLWDD6682_MMSI367176210,31,17,7,,A
CALLWDD6683_MMSI367176230,31,18,7,,A
CALLWDD6722_MMSI367176750,30,20,6,,B
CALLWDD6732_MMSI367176860,31,15,7,1.0,A
CALLWDD6745_MMSI368014440,30,22,7,0.1,A
CALLWDD6758_MMSI338230035,37,17,5,,B
CALLWDD6841_MMSI367178330,90,103,,,A
CALLWDD6847_MMSI367178390,37,15,4,,B
CALLWDD6980_MMSI367485000,60,24,7,,A
CALLWDD6983_MMSI367180360,37,18,,,B
CALLWDD6992_MMSI367704000,60,30,8,,A
CALLWDD7000_MMSI367180560,31,19,7,,A
CALLWDD7053_MMSI367181280,80,13,4,,A
CALLWDD7069_MMSI367181550,60,41,16,,A
CALLWDD7091_MMSI367181820,37,12,4,,B
CALLWDD7097_MMSI367181880,60,31,7,,A
CALLWDD7163_MMSI367182730,31,19,7,,A
CALLWDD7172_MMSI367182840,60,22,6,,A
CALLWDD7174_MMSI367182860,60,26,7,,A
CALLWDD7194_MMSI367183110,30,18,5,,B
CALLWDD7216_MMSI367183360,31,27,8,,A
CALLWDD7237_MMSI367183730,52,15,5,3.0,A
CALLWDD7252_MMSI367183910,37,10,4,,B
CALLWDD7258_MMSI367183990,37,12,4,,B
CALLWDD7269_MMSI367184120,60,21,7,,A
CALLWDD7306_MMSI367184660,31,15,6,,A
CALLWDD7345_MMSI367185180,31,45,10,,A
CALLWDD7370_MMSI367185530,31,20,10,0.0,A
CALLWDD7396_MMSI367185870,37,19,5,,B
CALLWDD7397_MMSI367185880,60,22,7,,A
CALLWDD7433_MMSI367186340,31,26,9,,A
CALLWDD7434_MMSI367186360,31,26,9,,A
CALLWDD7435_MMSI367186370,31,21,7,,A
CALLWDD7438_MMSI367186410,31,26,9,,A
CALLWDD7440_MMSI367186430,60,19,8,,A
CALLWDD7452_MMSI367186630,60,49,9,,A
CALLWDD7467_MMSI367186840,31,15,6,,A
CALLWDD7486_MMSI367187120,90,11,4,,A
CALLWDD7488_MMSI367187130,60,11,4,,A
CALLWDD7489_MMSI367187140,31,15,6,,A
CALLWDD7503_MMSI367187330,30,20,6,,B
CALLWDD7520_MMSI368347000,60,21,6,,A
CALLWDD7550_MMSI338152419,37,22,7,,B
CALLWDD7588_MMSI367188450,30,15,3,,B
CALLWDD7601_MMSI367188610,60,35,7,,A
CALLWDD7625_MMSI367188980,60,14,4,,A
CALLWDD7653_MMSI367189370,60,24,6,,A
CALLWDD7662_MMSI367189510,31,21,8,,A
CALLWDD7668_MMSI367189570,31,29,8,,A
CALLWDD7669_MMSI367189580,31,22,8,,A
CALLWDD7670_MMSI367189610,37,17,9,,B
CALLWDD7687_MMSI367189840,37,23,6,,A
CALLWDD7696_MMSI367189950,37,14,4,,B
CALLWDD7722_MMSI367190320,30,0,0,,B
CALLWDD7840_MMSI367192060,60,34,9,,A
CALLWDD7896_MMSI367192710,60,15,5,,A
CALLWDD7913_MMSI538071619,37,35,8,2.1,A
CALLWDD7921_MMSI367192970,60,29,11,,A
CALLWDD7936_MMSI367193150,37,24,6,,A
CALLWDD7994_MMSI367193790,31,21,9,,A
CALLWDD8059_MMSI367194680,31,42,13,,A
CALLWDD8183_MMSI367196150,37,13,,,B
CALLWDD8281_MMSI367197230,30,15,5,,B
CALLWDD8420_MMSI367198880,31,18,7,,A
CALLWDD8435_MMSI367199090,30,15,5,,B
CALLWDD8515_MMSI367299170,31,18,7,,A
CALLWDD8531_MMSI367299350,37,10,3,,B
CALLWDD8547_MMSI367299580,0,14,5,0.0,A
CALLWDD8553_MMSI367299650,30,18,5,,B
CALLWDD8559_MMSI367299720,60,38,8,,A
CALLWDD8587_MMSI367300080,60,17,5,,A
CALLWDD8618_MMSI367300490,30,19,5,,B
CALLWDD8656_MMSI367301010,31,22,10,,A
CALLWDD8659_MMSI367301060,37,13,4,,B
CALLWDD8674_MMSI366990560,60,28,7,,A
CALLWDD8676_MMSI367301310,31,21,9,,A
CALLWDD8683_MMSI367301390,30,18,6,,B
CALLWDD8688_MMSI367301450,31,28,7,,A
CALLWDD8754_MMSI367302370,31,23,10,,A
CALLWDD8755_MMSI367302380,31,23,10,,A
CALLWDD8764_MMSI367302470,37,26,6,,A
CALLWDD8799_MMSI367302890,37,14,4,,B
CALLWDD8813_MMSI367303080,31,22,8,,A
CALLWDD8831_MMSI367303320,37,12,6,,B
CALLWDD8872_MMSI367303910,60,23,4,,A
CALLWDD8887_MMSI367304130,37,12,4,,B
CALLWDD8897_MMSI367304280,31,11,4,,A
CALLWDD8912_MMSI367613000,60,20,8,,B
CALLWDD8923_MMSI367304620,30,20,6,,B
CALLWDD8948_MMSI338310725,37,11,4,,B
CALLWDD8955_MMSI367305050,36,13,6,,B
CALLWDD8980_MMSI367305380,31,23,9,,A
CALLWDD8981_MMSI366749000,60,23,7,,A
CALLWDD9062_MMSI367306370,31,18,6,,A
CALLWDD9078_MMSI367306520,31,26,10,,A
CALLWDD9092_MMSI367306730,37,15,4,,B
CALLWDD9104_MMSI367306920,31,17,6,,A
CALLWDD9105_MMSI367306940,31,20,7,,A
CALLWDD9115_MMSI367307120,31,17,6,,A
CALLWDD9126_MMSI367307280,60,25,6,,A
CALLWDD9159_MMSI367307690,30,13,4,,B
CALLWDD9168_MMSI367307820,30,13,4,,B
CALLWDD9200_MMSI367308180,37,36,7,,A
CALLWDD9211_MMSI367308410,37,12,4,,B
CALLWDD9223_MMSI367308570,30,26,8,,B
CALLWDD9226_MMSI367308610,31,19,6,,A
CALLWDD9248_MMSI367308910,37,28,,,B
CALLWDD9253_MMSI367308970,31,26,9,,A
CALLWDD9255_MMSI367308990,31,26,9,,A
CALLWDD9292_MMSI367309480,31,16,6,,A
CALLWDD9324_MMSI367309890,31,19,7,,A
CALLWDD9333_MMSI367309970,37,10,4,,B
CALLWDD9355_MMSI367310240,90,29,8,,A
CALLWDD9358_MMSI367310270,90,28,7,,A
CALLWDD9377_MMSI367310510,31,21,9,,A
CALLWDD9378_MMSI367310520,,52,15,,A
CALLWDD9383_MMSI367310560,60,19,6,,B
CALLWDD9409_MMSI367311040,60,25,6,,B
CALLWDD9441_MMSI367311490,31,21,8,,A
CALLWDD9442_MMSI367311510,31,21,7,,A
CALLWDD9449_MMSI367311640,60,43,18,,A
CALLWDD9451_MMSI367311660,30,8,3,,B
CALLWDD9465_MMSI367311830,31,22,7,,A
CALLWDD9466_MMSI367311840,31,36,10,,A
CALLWDD9496_MMSI367312280,,,,,A
CALLWDD9504_MMSI367312380,90,,,,A
CALLWDD9506_MMSI367073840,90,23,6,,A
CALLWDD9515_MMSI367312510,90,,,,A
CALLWDD9545_MMSI367312940,31,15,6,,A
CALLWDD9546_MMSI367312950,31,16,7,,A
CALLWDD9563_MMSI367313160,70,27,6,,A
CALLWDD9579_MMSI367313340,31,20,6,,A
CALLWDD9594_MMSI367313530,31,15,6,,A
CALLWDD9610_MMSI367313760,60,18,5,,A
CALLWDD9630_MMSI367314110,31,13,4,,A
CALLWDD9638_MMSI367314190,30,17,5,,B
CALLWDD9642_MMSI367314350,31,25,9,,A
CALLWDD9644_MMSI367314370,90,11,4,,A
CALLWDD9645_MMSI367314380,31,19,7,,A
CALLWDD9648_MMSI367314420,31,23,10,,A
CALLWDD9649_MMSI367314430,31,23,10,,A
CALLWDD9655_MMSI367314490,31,21,8,,A
CALLWDD9658_MMSI367314530,31,18,7,,A
CALLWDD9675_MMSI367314740,31,15,5,0.0,A
CALLWDD9681_MMSI367314810,50,15,5,,B
CALLWDD9682_MMSI367314820,37,18,5,,B
CALLWDD9694_MMSI367314980,37,11,3,,B
CALLWDD9745_MMSI367315790,31,17,9,,A
CALLWDD9772_MMSI367316130,31,15,5,,A
CALLWDD9793_MMSI367316420,90,61,18,,A
CALLWDD9819_MMSI367316740,90,11,4,,A
CALLWDD9845_MMSI367317080,90,18,9,,A
CALLWDD9862_MMSI367317340,90,,,,A
CALLWDD9869_MMSI367317420,37,17,4,,A
CALLWDD9887_MMSI367317630,31,15,6,,A
CALLWDD9892_MMSI367317710,37,16,7,,B
CALLWDD9957_MMSI367318540,31,26,9,,A
CALLWDD9960_MMSI367318570,31,26,9,,A
CALLWDE2014_MMSI367319230,31,18,7,,A
CALLWDE2021_MMSI367319320,31,19,7,,A
CALLWDE2026_MMSI367319370,31,19,7,,A
CALLWDE2064_MMSI367319910,37,13,4,,B
CALLWDE2070_MMSI367320030,60,20,5,,B
CALLWDE2084_MMSI367320210,37,12,4,,B
CALLWDE2100_MMSI367320430,36,14,7,,B
CALLWDE2106_MMSI367320510,31,46,12,,A
CALLWDE2121_MMSI367320710,31,42,12,,A
CALLWDE2126_MMSI367320750,31,24,8,,A
CALLWDE2131_MMSI367320870,37,19,5,,B
CALLWDE2141_MMSI367321010,31,41,8,,A
CALLWDE2144_MMSI367321040,31,24,9,,A
CALLWDE2145_MMSI367321050,31,24,9,,A
CALLWDE2147_MMSI367321070,31,32,8,,A
CALLWDE2164_MMSI367321280,31,33,8,,A
CALLWDE2168_MMSI367321330,31,25,8,,A
CALLWDE2189_MMSI367321680,31,17,6,,B
CALLWDE2299_MMSI367323150,90,62,18,,A
CALLWDE2304_MMSI367323230,31,21,9,,A
CALLWDE2327_MMSI367323540,60,22,5,,B
CALLWDE2410_MMSI367324810,90,76,20,,A
CALLWDE2430_MMSI367325080,37,14,4,,B
CALLWDE2455_MMSI367325490,31,17,6,,A
CALLWDE2472_MMSI367325740,37,13,4,,B
CALLWDE2474_MMSI367325760,31,20,8,,A
CALLWDE2480_MMSI367325850,30,20,6,,B
CALLWDE2484_MMSI367325910,60,11,4,,B
CALLWDE2492_MMSI367326020,90,0,0,,B
CALLWDE2568_MMSI367326640,37,13,4,,B
CALLWDE2580_MMSI367326880,31,47,14,,A
CALLWDE2588_MMSI367326980,30,17,6,,B
CALLWDE2592_MMSI367327040,60,38,13,,A
CALLWDE2593_MMSI367327080,31,12,4,,A
CALLWDE2601_MMSI367327210,90,,,,A
CALLWDE2605_MMSI367327250,30,19,6,,A
CALLWDE2619_MMSI367327440,31,30,6,,A
CALLWDE2629_MMSI367327540,31,26,9,,A
CALLWDE2631_MMSI367327560,31,26,9,,A
CALLWDE2636_MMSI367327620,37,,,,B
CALLWDE2637_MMSI367327630,31,22,8,,A
CALLWDE2661_MMSI367327970,31,33,9,,A
CALLWDE2665_MMSI367328020,31,14,6,,A
CALLWDE2702_MMSI367328510,37,12,3,,B
CALLWDE2705_MMSI367328540,31,20,7,,A
CALLWDE2720_MMSI367328790,31,22,8,,A
CALLWDE2822_MMSI367330120,36,12,4,,B
CALLWDE2882_MMSI367330890,31,18,7,,A
CALLWDE2885_MMSI367330940,60,24,7,,B
CALLWDE2896_MMSI367331060,30,20,7,,B
CALLWDE2902_MMSI367331150,31,38,13,,A
CALLWDE2909_MMSI367331430,37,12,4,,B
CALLWDE2933_MMSI367331730,90,,,,A
CALLWDE2935_MMSI367331760,30,21,6,,A
CALLWDE2936_MMSI367331770,60,30,7,,B
CALLWDE2942_MMSI367331830,31,17,6,,A
CALLWDE2955_MMSI367331980,60,21,10,,B
CALLWDE2956_MMSI367331990,60,18,9,,B
CALLWDE2957_MMSI367332010,60,26,10,,B
CALLWDE3012_MMSI367332910,31,21,9,,A
CALLWDE3014_MMSI367332930,31,21,9,,A
CALLWDE3016_MMSI367332950,31,22,8,,A
CALLWDE3030_MMSI367333140,37,22,,,B
CALLWDE3058_MMSI367333550,37,18,5,,B
CALLWDE3099_MMSI367334040,37,,,,A
CALLWDE3124_MMSI367334410,60,28,9,,B
CALLWDE3138_MMSI367334590,30,22,6,,B
CALLWDE3155_MMSI367334810,31,18,6,,A
CALLWDE3185_MMSI367335230,30,19,6,,B
CALLWDE3220_MMSI367335830,31,23,9,,A
CALLWDE3232_MMSI367336110,60,11,4,1.0,A
CALLWDE3259_MMSI367336470,37,15,5,,B
CALLWDE3327_MMSI367337510,60,21,7,,A
CALLWDE3340_MMSI367337690,60,,,,A
CALLWDE3369_MMSI367338120,60,29,6,,B
CALLWDE3374_MMSI367338170,37,15,4,,B
CALLWDE3382_MMSI367338290,60,39,10,,A
CALLWDE3390_MMSI367338430,31,18,7,,A
CALLWDE3392_MMSI367338460,30,20,5,,B
CALLWDE3399_MMSI367338610,31,7,4,,A
CALLWDE3422_MMSI367338850,30,24,8,,B
CALLWDE3428_MMSI367338950,37,12,3,,B
CALLWDE3440_MMSI367339120,30,15,4,,B
CALLWDE3451_MMSI367339240,31,48,12,,A
CALLWDE3461_MMSI367339380,37,30,7,,A
CALLWDE3471_MMSI367339550,31,31,9,,A
CALLWDE3510_MMSI367340130,31,13,4,,A
CALLWDE3512_MMSI367340150,37,12,4,,B
CALLWDE3527_MMSI367340430,31,26,9,,A
CALLWDE3528_MMSI367340440,31,26,9,,A
CALLWDE3530_MMSI367340460,31,26,9,,A
CALLWDE3558_MMSI367340870,37,23,5,,B
CALLWDE3585_MMSI367341220,37,13,3,,B
CALLWDE3593_MMSI367341340,90,37,10,,A
CALLWDE3601_MMSI367341450,0,,,,A
CALLWDE3642_MMSI367342070,37,12,6,,B
CALLWDE3648_MMSI367342210,31,32,9,,A
CALLWDE3731_MMSI367343420,31,15,6,,A
CALLWDE3732_MMSI367343430,31,17,6,,A
CALLWDE3734_MMSI367343460,31,21,9,,A
CALLWDE3737_MMSI367343490,31,18,8,,A
CALLWDE3738_MMSI367343510,31,18,8,,A
CALLWDE3740_MMSI367343530,31,19,7,,A
CALLWDE3745_MMSI367343590,36,14,6,,B
CALLWDE3747_MMSI367343630,31,33,10,,A
CALLWDE3768_MMSI367343960,90,18,5,,A
CALLWDE3771_MMSI367343990,31,20,5,,A
CALLWDE3772_MMSI367344010,31,15,8,,A
CALLWDE3787_MMSI367344240,31,17,6,,A
CALLWDE3790_MMSI367344280,37,14,4,,B
CALLWDE3836_MMSI367344810,31,7,4,,A
CALLWDE3857_MMSI367345180,60,19,6,,A
CALLWDE3866_MMSI367345330,30,30,7,,B
CALLWDE3868_MMSI367345360,31,15,4,,A
CALLWDE3960_MMSI367346580,60,22,5,,B
CALLWDE3989_MMSI367347030,37,13,4,,B
CALLWDE4009_MMSI367347270,37,11,4,,B
CALLWDE4094_MMSI367348670,37,15,4,,B
CALLWDE4122_MMSI367129610,31,51,12,,A
CALLWDE4126_MMSI366997280,31,51,12,,A
