3398,178,4010,CALLWCY8367_MMSI367387420
500,741,7146,CALLWCY8496_MMSI338386000
6951,87,1301,CALLWCY8575_MMSI367387060
81,428,1731,CALLWCY8621_MMSI366976930
648,929,1953,CALLWCY8971_MMSI366762020
1476,410,2844,CALLWCY8987_MMSI366762070
307,628,8072,CALLWCY9134_MMSI367396080
285,1835,13209,CALLWCY9509_MMSI367339520
2281,265,2273,CALLWCY9745_MMSI338393239
7693,79,122,CALLWCZ2107_MMSI367404860
6110,91,1387,CALLWCZ2412_MMSI367148470
2079,291,227,CALLWCZ2413_MMSI367403960
6790,89,1316,CALLWCZ2621_MMSI366766090
962,625,651,CALLWCZ2654_MMSI367397340
2740,221,3097,CALLWCZ2909_MMSI366906550
135,2637,19587,CALLWCZ3100_MMSI367399740
1795,292,4172,CALLWCZ3374_MMSI367401660
6239,97,2007,CALLWCZ3474_MMSI367401670
5,179,7,CALLWCZ3575_MMSI367130610
3199,189,48,CALLWCZ3682_MMSI366768590
144,140,106,CALLWCZ4468_MMSI367413730
9,234,125,CALLWCZ4506_MMSI338089676
6031,92,1396,CALLWCZ4524_MMSI367413040
2894,209,279,CALLWCZ4564_MMSI367421980
951,622,7496,CALLWCZ4624_MMSI367413250
207,790,6289,CALLWCZ4663_MMSI366771080
2748,220,7523,CALLWCZ4986_MMSI367180790
15,226,96,CALLWCZ5216_MMSI366772550
192,88,76,CALLWCZ5278_MMSI367101470
7783,78,521,CALLWCZ5279_MMSI367327920
6961,87,1299,CALLWCZ5327_MMSI367129500
3089,196,57,CALLWCZ5353_MMSI367420820
2900,208,2016,CALLWCZ5404_MMSI366773340
2453,246,132,CALLWCZ5446_MMSI366773480
2245,201,4372,CALLWCZ5498_MMSI367010060
1862,232,3925,CALLWCZ5647_MMSI367427650
8759,69,19,CALLWCZ5670_MMSI366825190
1514,72,13,CALLWCZ5746_MMSI366961670
76,7046,37460,CALLWCZ6009_MMSI367426230
6817,89,1313,CALLWCZ6101_MMSI366775630
8511,71,56,CALLWCZ6322_MMSI367434290
1729,349,2613,CALLWCZ6953_MMSI366778270
5115,73,19,CALLWCZ7147_MMSI367127120
965,606,7418,CALLWCZ7280_MMSI367437970
2476,244,126,CALLWCZ7404_MMSI338328237
934,397,5815,CALLWCZ7589_MMSI367441280
2157,257,3431,CALLWCZ7633_MMSI367439230
1370,312,5216,CALLWCZ7643_MMSI367437910
2353,223,4839,CALLWCZ7836_MMSI367165890
192,112,53,CALLWCZ7963_MMSI367448130
2179,239,2322,CALLWCZ8484_MMSI367455260
2036,296,4171,CALLWCZ8756_MMSI366783820
19,27630,100629,CALLWCZ8820_MMSI366913280
3004,201,63,CALLWCZ8970_MMSI367409110
7064,84,743,CALLWCZ9166_MMSI366962010
7058,86,29,CALLWCZ9173_MMSI366785220
6712,90,1324,CALLWCZ9212_MMSI367368460
6724,90,1323,CALLWCZ9214_MMSI366983110
1264,231,3581,CALLWCZ9220_MMSI366983140
4129,101,1686,CALLWCZ9222_MMSI367170330
665,290,2534,CALLWCZ9272_MMSI366785520
22,254,122,CALLWCZ9311_MMSI367458810
3003,201,2790,CALLWCZ9381_MMSI366985310
6347,95,1367,CALLWCZ9414_MMSI366785960
338,1686,9317,CALLWCZ9583_MMSI366786590
6400,94,1982,CALLWCZ9768_MMSI367455140
7689,79,1236,CALLWCZ9995_MMSI367458840
215,186,118,CALLWD12709_MMSI367680920
2415,250,136,CALLWD14360_MMSI367697860
2157,280,2342,CALLWD15700_MMSI367711210
1636,369,2694,CALLWD16029_MMSI367714470
98,471,2489,CALLWD16623_MMSI367720550
2289,264,2286,CALLWD16723_MMSI367112970
1552,214,4538,CALLWD17050_MMSI338337599
2011,301,3544,CALLWD19470_MMSI367748920
810,154,2128,CALLWD3 447_MMSI367778090
1513,355,6595,CALLWD64584_MMSI338302783
26,187,34,CALLWD6649_MMSI368076660
534,507,7706,CALLWD8128_MMSI366902590
2330,259,3288,CALLWDA2113_MMSI367409750
2679,219,2544,CALLWDA2159_MMSI367460140
2365,255,144,CALLWDA2202_MMSI338139535
2978,203,107,CALLWDA2216_MMSI366788850
6806,89,1315,CALLWDA2236_MMSI366788910
2,150,60,CALLWDA2342_MMSI366789370
3225,188,111,CALLWDA2540_MMSI367464150
6928,87,1303,CALLWDA2716_MMSI367004510
1857,325,2516,CALLWDA2883_MMSI367166120
2443,227,4892,CALLWDA3145_MMSI366795110
6779,89,1317,CALLWDA3502_MMSI366799090
1322,73,19,CALLWDA3700_MMSI366801280
315,195,53,CALLWDA3755_MMSI366801880
75,114,60,CALLWDA3870_MMSI366803190
6949,87,1202,CALLWDA3940_MMSI366804020
130,1034,5005,CALLWDA3981_MMSI366804450
1482,408,2867,CALLWDA4148_MMSI338049554
651,849,12831,CALLWDA4194_MMSI366806770
405,1315,17431,CALLWDA4357_MMSI366808550
485,757,1806,CALLWDA4412_MMSI366809130
1274,82,27,CALLWDA4498_MMSI338105183
6,170,22,CALLWDA4551_MMSI366810650
1,5279,0,CALLWDA4813_MMSI366813390
1705,188,75,CALLWDA4815_MMSI366813420
7847,77,139,CALLWDA4825_MMSI366813530
434,70,6,CALLWDA5007_MMSI366815430
2833,206,98,CALLWDA5049_MMSI366815890
6806,89,1438,CALLWDA5087_MMSI366816340
365,239,125,CALLWDA5193_MMSI366817510
2191,276,2356,CALLWDA5322_MMSI366818870
6918,87,1304,CALLWDA5462_MMSI366820360
30,16076,86179,CALLWDA5463_MMSI495270931
2659,227,3533,CALLWDA5570_MMSI366821510
2029,298,652,CALLWDA5733_MMSI366823250
6734,90,1322,CALLWDA5789_MMSI366823870
8698,70,19,CALLWDA5852_MMSI366824910
2,7235,7144,CALLWDA5977_MMSI366826340
474,166,148,CALLWDA6034_MMSI366827010
4490,135,71,CALLWDA6357_MMSI366831470
389,116,66,CALLWDA6466_MMSI366832670
670,215,106,CALLWDA6470_MMSI366832720
30,436,435,CALLWDA6484_MMSI366832880
56,9431,42651,CALLWDA6663_MMSI366834830
290,1826,29536,CALLWDA6945_MMSI366837840
3331,182,19,CALLWDA6964_MMSI366838050
265,345,4021,CALLWDA6973_MMSI366838150
14,154,44,CALLWDA7077_MMSI368104000
7004,86,1296,CALLWDA7227_MMSI366841020
2074,291,186,CALLWDA7379_MMSI366842680
5884,98,1551,CALLWDA7435_MMSI366843280
1111,544,4804,CALLWDA7511_MMSI366844110
2617,231,113,CALLWDA7570_MMSI366844760
167,117,186,CALLWDA7623_MMSI366845390
6900,88,1305,CALLWDA7692_MMSI366846150
721,821,10182,CALLWDA7693_MMSI338034966
1378,100,227,CALLWDA7709_MMSI366846350
2816,215,136,CALLWDA7860_MMSI366847960
2979,203,2935,CALLWDA7886_MMSI366848260
32,182,108,CALLWDA8030_MMSI366849890
1035,510,8158,CALLWDA8058_MMSI366850210
2956,204,72,CALLWDA8198_MMSI338169339
2098,288,5112,CALLWDA8350_MMSI366853410
18,29599,84878,CALLWDA8446_MMSI369141000
7880,77,114,CALLWDA8503_MMSI366855060
244,86,106,CALLWDA8614_MMSI369150000
6852,88,1310,CALLWDA8664_MMSI303029000
2082,290,185,CALLWDA8761_MMSI338003172
104,84,19,CALLWDA8805_MMSI366858240
352,504,8126,CALLWDA9064_MMSI366861050
7,209,100,CALLWDA9117_MMSI366861610
536,980,9551,CALLWDA9145_MMSI366861910
1413,379,5980,CALLWDA9210_MMSI366862680
3583,169,2991,CALLWDA9320_MMSI366863870
69,115,55,CALLWDA9519_MMSI366866080
296,68,21,CALLWDA9586_MMSI366866810
1726,350,2628,CALLWDA9595_MMSI366866910
6806,89,1315,CALLWDA9638_MMSI366867370
429,499,7391,CALLWDA9736_MMSI366868380
234,523,3449,CALLWDA9767_MMSI366868740
171,3171,12447,CALLWDA9913_MMSI366870310
17,10585,38795,CALLWDA9914_MMSI366870320
2500,242,2173,CALLWDB2075_MMSI369192000
6942,87,1301,CALLWDB2084_MMSI366872110
289,345,4299,CALLWDB2244_MMSI366873850
6951,87,1301,CALLWDB2326_MMSI366874680
904,599,10254,CALLWDB2424_MMSI366875820
1996,278,3553,CALLWDB2475_MMSI366876350
6983,87,1298,CALLWDB2770_MMSI366879570
1727,349,314,CALLWDB2860_MMSI366880670
5418,110,2158,CALLWDB2867_MMSI366880750
2534,239,2161,CALLWDB2871_MMSI366880790
2695,224,106,CALLWDB3046_MMSI338092678
1906,283,4263,CALLWDB3153_MMSI369725000
574,212,2937,CALLWDB3227_MMSI366884810
318,372,2775,CALLWDB3356_MMSI366886190
1932,274,4806,CALLWDB3395_MMSI366886630
1969,307,201,CALLWDB3616_MMSI366889450
2469,245,2188,CALLWDB3679_MMSI366890110
306,1474,19806,CALLWDB3758_MMSI366890950
2393,192,3404,CALLWDB3860_MMSI366892110
137,722,7203,CALLWDB3861_MMSI366892120
6301,96,1997,CALLWDB3971_MMSI366893270
6965,87,1299,CALLWDB4218_MMSI366896060
33,167,248,CALLWDB4233_MMSI366896210
310,90,35,CALLWDB4278_MMSI366896720
2373,193,2709,CALLWDB4311_MMSI366897080
2873,210,104,CALLWDB4397_MMSI366897980
2985,187,3018,CALLWDB4477_MMSI366898790
6921,87,1304,CALLWDB4478_MMSI366898810
4885,124,2271,CALLWDB4516_MMSI366899270
5579,98,2122,CALLWDB4518_MMSI366899290
4,68,4,CALLWDB4751_MMSI366901950
360,268,2812,CALLWDB4762_MMSI366902060
5519,110,1574,CALLWDB4806_MMSI366902570
3,510,347,CALLWDB4855_MMSI366903130
25,109,72,CALLWDB5044_MMSI366905270
463,1306,18259,CALLWDB5050_MMSI366905340
1473,410,7688,CALLWDB5142_MMSI366906360
197,1376,4731,CALLWDB5203_MMSI338023903
1454,361,8736,CALLWDB5255_MMSI366907630
3180,190,45,CALLWDB5315_MMSI366908260
8067,75,113,CALLWDB5332_MMSI366908460
4,52116,56133,CALLWDB5353_MMSI366908680
22,308,159,CALLWDB5442_MMSI366909670
13,175,25,CALLWDB5494_MMSI366910240
132,104,113,CALLWDB5519_MMSI366910530
2272,266,9261,CALLWDB5678_MMSI366912290
8,54113,136808,CALLWDB5773_MMSI366913270
1198,399,6918,CALLWDB5868_MMSI366914420
300,542,8132,CALLWDB5910_MMSI366914940
1145,527,3237,CALLWDB5960_MMSI366915580
5882,103,1414,CALLWDB6019_MMSI366916420
653,417,6269,CALLWDB6022_MMSI366916460
196,3077,16737,CALLWDB6080_MMSI366917460
429,460,7472,CALLWDB6082_MMSI366917490
317,1361,18889,CALLWDB6089_MMSI338024792
2420,217,182,CALLWDB6251_MMSI366920620
2882,210,83,CALLWDB6279_MMSI366921290
3099,195,59,CALLWDB6399_MMSI366923910
145,74,21,CALLWDB6444_MMSI366924480
1825,197,121,CALLWDB6500_MMSI366925550
2332,259,2244,CALLWDB6598_MMSI366927240
1410,429,2911,CALLWDB6615_MMSI366927490
537,1040,11735,CALLWDB6701_MMSI366929130
1634,228,2455,CALLWDB6708_MMSI338093000
694,384,3905,CALLWDB6709_MMSI366929210
711,656,13050,CALLWDB6933_MMSI338236286
1992,264,4381,CALLWDB6993_MMSI366934440
826,523,7198,CALLWDB6996_MMSI366934480
7842,77,519,CALLWDB7116_MMSI366936660
4326,140,2079,CALLWDB7117_MMSI366936670
5759,101,1473,CALLWDB7118_MMSI366936680
7820,77,525,CALLWDB7130_MMSI366936930
705,131,1283,CALLWDB7132_MMSI366936950
7913,75,511,CALLWDB7135_MMSI366936980
4334,140,1247,CALLWDB7139_MMSI366937030
7050,86,619,CALLWDB7141_MMSI366937050
1219,76,89,CALLWDB7145_MMSI366937120
196,68,20,CALLWDB7231_MMSI366938840
5173,114,1156,CALLWDB7252_MMSI366939330
1160,217,88,CALLWDB7273_MMSI366939670
233,108,64,CALLWDB7331_MMSI366940630
6206,97,1376,CALLWDB7343_MMSI366940860
4820,125,66,CALLWDB7502_MMSI366943170
5881,102,1415,CALLWDB7537_MMSI366943760
2031,298,3519,CALLWDB7553_MMSI366944080
6363,95,1380,CALLWDB7650_MMSI366945650
261,2211,8540,CALLWDB7715_MMSI366946960
5845,103,1240,CALLWDB7752_MMSI366947510
2957,204,92,CALLWDB7756_MMSI366947560
6128,99,2033,CALLWDB7827_MMSI366948330
1932,313,216,CALLWDB7855_MMSI366948820
452,1052,18914,CALLWDB7954_MMSI366950410
252,2342,13823,CALLWDB7984_MMSI366950980
5470,111,580,CALLWDB7989_MMSI366951060
4339,134,1278,CALLWDB7996_MMSI366951230
6578,92,1344,CALLWDB8024_MMSI366951590
3610,168,2421,CALLWDB8065_MMSI366952340
6936,87,1302,CALLWDB8102_MMSI366953010
4048,149,1496,CALLWDB8149_MMSI366953850
6912,87,1304,CALLWDB8150_MMSI366953860
1312,221,3277,CALLWDB8152_MMSI366953880
4690,129,1048,CALLWDB8154_MMSI366953910
5764,103,1110,CALLWDB8155_MMSI366953920
342,271,3738,CALLWDB8186_MMSI366954430
6706,90,1324,CALLWDB8256_MMSI366955670
4988,121,1379,CALLWDB8316_MMSI366956790
6709,90,1324,CALLWDB8368_MMSI366957490
139,190,43,CALLWDB8410_MMSI366958230
1140,487,7310,CALLWDB8439_MMSI366958670
6933,87,1207,CALLWDB8475_MMSI366959090
4745,127,1575,CALLWDB8518_MMSI366959780
3241,187,39,CALLWDB8555_MMSI366960370
6841,88,1311,CALLWDB8561_MMSI366960460
5079,119,969,CALLWDB8603_MMSI366961420
6841,88,1311,CALLWDB8605_MMSI366961440
4117,136,1086,CALLWDB8606_MMSI366961450
6947,87,1301,CALLWDB8607_MMSI366961460
4884,124,1313,CALLWDB8609_MMSI366961480
6783,89,985,CALLWDB8610_MMSI366961490
6035,100,1162,CALLWDB8611_MMSI366961510
3716,86,771,CALLWDB8613_MMSI366961530
3296,183,905,CALLWDB8614_MMSI366961540
3519,171,820,CALLWDB8694_MMSI366962950
2391,202,1615,CALLWDB8695_MMSI366962960
6250,97,417,CALLWDB8697_MMSI366962980
5635,107,1021,CALLWDB8698_MMSI366962990
5070,118,1391,CALLWDB8699_MMSI366963010
4685,129,1750,CALLWDB8701_MMSI366963030
5506,110,1277,CALLWDB8703_MMSI366963050
4399,112,1862,CALLWDB8704_MMSI366963060
1011,70,7,CALLWDB8705_MMSI366963070
1094,160,1153,CALLWDB8712_MMSI366963150
5036,120,1068,CALLWDB8713_MMSI366963160
5579,108,460,CALLWDB8721_MMSI366963250
4587,132,990,CALLWDB8724_MMSI366963280
4533,133,1103,CALLWDB8727_MMSI366963320
6946,87,317,CALLWDB8729_MMSI366963340
3937,153,1267,CALLWDB8731_MMSI366963360
4718,128,1540,CALLWDB8733_MMSI366963380
7348,82,610,CALLWDB8736_MMSI366963420
3906,154,1371,CALLWDB8737_MMSI366963430
5137,117,1273,CALLWDB8740_MMSI366963460
5281,115,1006,CALLWDB8741_MMSI366963470
6865,88,1309,CALLWDB8743_MMSI366963490
6590,92,638,CALLWDB8745_MMSI366963520
6711,90,1344,CALLWDB8765_MMSI366963830
6841,88,1311,CALLWDB8767_MMSI366963850
3792,70,12,CALLWDB8793_MMSI366964380
304,1738,9184,CALLWDB8829_MMSI366964910
314,123,479,CALLWDB8858_MMSI366866000
2958,204,74,CALLWDB8900_MMSI366966230
7446,74,156,CALLWDB8924_MMSI366966550
6362,95,1987,CALLWDB8945_MMSI338075892
400,153,96,CALLWDB8950_MMSI366966910
6740,90,333,CALLWDB8984_MMSI366967470
6638,91,794,CALLWDB8985_MMSI366967480
8037,75,509,CALLWDB8989_MMSI366967530
4085,137,2249,CALLWDB8994_MMSI366967580
5253,115,1539,CALLWDB8995_MMSI366967590
2764,211,2084,CALLWDB8997_MMSI366967620
6928,87,647,CALLWDB8999_MMSI366967640
3422,176,1065,CALLWDB9000_MMSI366967650
4527,133,1912,CALLWDB9002_MMSI366967670
6490,80,583,CALLWDB9004_MMSI366967690
6949,87,1301,CALLWDB9005_MMSI366967710
4713,128,813,CALLWDB9006_MMSI366967720
6970,87,1301,CALLWDB9045_MMSI366968740
628,421,2099,CALLWDB9068_MMSI366969110
143,89,30,CALLWDB9091_MMSI366969440
7837,77,514,CALLWDB9136_MMSI366970360
7832,77,516,CALLWDB9159_MMSI366970760
6801,89,1315,CALLWDB9160_MMSI366970770
2703,103,1184,CALLWDB9161_MMSI366970780
149,3537,17546,CALLWDB9162_MMSI366970790
5931,102,879,CALLWDB9164_MMSI366970820
275,862,12330,CALLWDB9234_MMSI366972180
5,88692,76176,CALLWDB9345_MMSI366974110
960,627,10735,CALLWDB9416_MMSI366975190
2300,263,2641,CALLWDB9446_MMSI366975850
1744,269,5230,CALLWDB9496_MMSI366977270
7033,86,1293,CALLWDB9507_MMSI366977480
916,473,9131,CALLWDB9526_MMSI366977850
7,222,90,CALLWDB9640_MMSI366980030
6380,95,1985,CALLWDB9646_MMSI366980160
207,68,7,CALLWDB9712_MMSI366981360
43,217,93,CALLWDB9758_MMSI338329155
2439,246,920,CALLWDB9793_MMSI366982920
1073,187,2651,CALLWDB9800_MMSI366983050
1869,238,3668,CALLWDB9803_MMSI366983090
208,90,29,CALLWDB9809_MMSI366983220
1795,326,4615,CALLWDB9823_MMSI366983460
6856,88,1310,CALLWDB9825_MMSI366983480
7806,77,516,CALLWDB9866_MMSI366984180
4238,143,1373,CALLWDB9869_MMSI366984240
7745,78,330,CALLWDB9870_MMSI366984250
4319,140,1697,CALLWDB9872_MMSI366984270
5592,106,1206,CALLWDB9873_MMSI366984280
5457,111,1545,CALLWDB9874_MMSI366984310
4373,114,1488,CALLWDB9875_MMSI366984320
4959,122,1316,CALLWDB9876_MMSI366984330
5508,103,1524,CALLWDB9878_MMSI366984350
3734,117,1012,CALLWDB9880_MMSI366984390
4571,132,1633,CALLWDB9882_MMSI366984420
2656,228,3656,CALLWDB9900_MMSI366984840
4213,130,2466,CALLWDB9901_MMSI366984850
6748,89,382,CALLWDB9903_MMSI366984870
5045,120,943,CALLWDB9904_MMSI366984880
4253,141,1402,CALLWDB9906_MMSI366984910
5724,104,1354,CALLWDB9907_MMSI366984920
6222,97,932,CALLWDB9909_MMSI366984940
7417,81,547,CALLWDB9911_MMSI366984960
7831,77,516,CALLWDB9912_MMSI366984970
3989,148,1829,CALLWDB9913_MMSI366984980
5039,120,1073,CALLWDB9919_MMSI366985050
146,73,22,CALLWDB9920_MMSI366985060
248,92,33,CALLWDC 436_MMSI367486230
6845,88,1311,CALLWDC2000_MMSI366986310
6876,88,1232,CALLWDC2001_MMSI366986320
1892,121,1079,CALLWDC2002_MMSI366986330
7599,80,531,CALLWDC2012_MMSI366986450
7920,76,512,CALLWDC2013_MMSI366986460
1496,404,2815,CALLWDC2022_MMSI366986570
5807,93,637,CALLWDC2032_MMSI366986770
4785,126,780,CALLWDC2033_MMSI366986780
8073,75,507,CALLWDC2035_MMSI366986810
8040,75,508,CALLWDC2036_MMSI366986820
8116,75,505,CALLWDC2038_MMSI366986840
52,2729,17792,CALLWDC2044_MMSI367001000
7376,82,533,CALLWDC2051_MMSI366987010
6448,94,1350,CALLWDC2059_MMSI366987130
4,120,64,CALLWDC2078_MMSI366987470
1396,387,5326,CALLWDC2138_MMSI366988530
2418,250,3228,CALLWDC2139_MMSI366988540
6821,89,781,CALLWDC2142_MMSI366988580
6680,91,325,CALLWDC2152_MMSI366988710
133,751,7531,CALLWDC2168_MMSI366988930
593,204,1031,CALLWDC2170_MMSI366988960
6961,75,118,CALLWDC2171_MMSI366988970
3850,157,578,CALLWDC2184_MMSI366989170
3962,152,1122,CALLWDC2186_MMSI366989220
812,320,3805,CALLWDC2201_MMSI366989420
37,92,15,CALLWDC2211_MMSI366989570
4702,129,1372,CALLWDC2232_MMSI366989830
7687,79,368,CALLWDC2234_MMSI366989850
7853,77,549,CALLWDC2236_MMSI366989870
6923,87,1303,CALLWDC2242_MMSI366989930
8207,74,132,CALLWDC2243_MMSI366989940
4731,113,1161,CALLWDC2244_MMSI366989950
3941,127,1773,CALLWDC2245_MMSI366989960
7211,83,445,CALLWDC2246_MMSI366989970
3070,197,2548,CALLWDC2248_MMSI366989990
7575,80,490,CALLWDC2249_MMSI366990010
834,307,3526,CALLWDC2250_MMSI366990020
7570,80,380,CALLWDC2251_MMSI366990030
2055,255,8085,CALLWDC2252_MMSI366990040
2028,242,4430,CALLWDC2283_MMSI366990570
3200,189,70,CALLWDC2298_MMSI366990830
7241,84,1274,CALLWDC2352_MMSI366991740
1222,454,4559,CALLWDC2353_MMSI366991750
2399,234,3503,CALLWDC2359_MMSI366991820
6915,87,1304,CALLWDC2371_MMSI366992010
3455,149,2902,CALLWDC2374_MMSI366992040
69,2487,19873,CALLWDC2377_MMSI366992070
4231,139,1719,CALLWDC2379_MMSI366992110
1819,78,86,CALLWDC2428_MMSI366993020
6256,97,1404,CALLWDC2435_MMSI366993120
6876,88,1308,CALLWDC2442_MMSI366993270
4092,148,3487,CALLWDC2455_MMSI366993430
5702,104,922,CALLWDC2466_MMSI366993550
5042,119,901,CALLWDC2467_MMSI368183590
6431,94,1977,CALLWDC2499_MMSI366993970
6828,89,361,CALLWDC2517_MMSI366994190
6378,95,1985,CALLWDC2561_MMSI366994920
45,384,1237,CALLWDC2568_MMSI366995080
1701,355,5198,CALLWDC2577_MMSI366995190
6045,100,1395,CALLWDC2578_MMSI366995210
7751,78,120,CALLWDC2580_MMSI366995230
6988,86,957,CALLWDC2583_MMSI366995260
6749,90,1319,CALLWDC2585_MMSI366995280
4818,106,1886,CALLWDC2586_MMSI366995290
7023,86,1294,CALLWDC2592_MMSI366995360
6160,98,724,CALLWDC2596_MMSI366995410
4843,123,1489,CALLWDC2599_MMSI366995440
7079,85,1289,CALLWDC2600_MMSI366995450
6364,95,1186,CALLWDC2602_MMSI366995470
6023,99,1566,CALLWDC2609_MMSI366995550
7182,84,1091,CALLWDC2613_MMSI366995590
1028,71,15,CALLWDC2619_MMSI366995660
8934,68,11,CALLWDC2620_MMSI366995670
5465,111,1505,CALLWDC2625_MMSI366995730
1139,157,1384,CALLWDC2626_MMSI366995740
7030,86,1293,CALLWDC2629_MMSI366995770
4369,136,1232,CALLWDC2633_MMSI366995820
5760,101,1135,CALLWDC2634_MMSI366995830
3034,196,3032,CALLWDC2635_MMSI366995840
1376,416,7541,CALLWDC2636_MMSI866995914
1011,180,2357,CALLWDC2639_MMSI366995880
7052,86,1182,CALLWDC2641_MMSI366995910
2019,130,816,CALLWDC2657_MMSI366996080
4907,120,1104,CALLWDC2658_MMSI368083040
2431,249,8507,CALLWDC2660_MMSI366996120
6282,96,2001,CALLWDC2667_MMSI366996190
6653,91,1330,CALLWDC2671_MMSI366996240
6833,89,1312,CALLWDC2677_MMSI366996310
6887,88,1245,CALLWDC2680_MMSI366996340
7075,85,1145,CALLWDC2682_MMSI366996360
6067,100,827,CALLWDC2684_MMSI366996380
6870,88,1308,CALLWDC2687_MMSI366996420
2688,143,1625,CALLWDC2696_MMSI366996520
6946,87,1301,CALLWDC2698_MMSI366996540
6179,98,1754,CALLWDC2701_MMSI366996570
8283,73,441,CALLWDC2704_MMSI366996610
5900,103,1718,CALLWDC2706_MMSI366996630
1018,529,4546,CALLWDC2712_MMSI366996690
7768,78,734,CALLWDC2714_MMSI366996720
8214,74,33,CALLWDC2716_MMSI366996740
1910,293,7590,CALLWDC2724_MMSI366996830
3123,194,4232,CALLWDC2725_MMSI366996840
7107,85,1286,CALLWDC2731_MMSI366996910
351,1667,8569,CALLWDC2756_MMSI366997330
4731,128,2157,CALLWDC2762_MMSI366997390
6925,87,1303,CALLWDC2763_MMSI366997410
107,5104,51485,CALLWDC2765_MMSI366997430
2604,223,1667,CALLWDC2767_MMSI366997450
520,863,14236,CALLWDC2773_MMSI366997560
909,665,17457,CALLWDC2865_MMSI366998830
324,1772,12220,CALLWDC2884_MMSI367129550
195,210,74,CALLWDC2885_MMSI367129560
5986,101,808,CALLWDC2893_MMSI367129630
5717,103,1509,CALLWDC2894_MMSI367129640
5171,117,1819,CALLWDC2895_MMSI367129650
5909,102,485,CALLWDC2897_MMSI367129670
5,324,210,CALLWDC2911_MMSI367129810
6833,88,1312,CALLWDC2913_MMSI367129820
15,98,45,CALLWDC2914_MMSI338326832
326,450,4583,CALLWDC2969_MMSI367000660
674,664,11012,CALLWDC3017_MMSI367001510
8767,69,9,CALLWDC3033_MMSI367001820
6811,89,1330,CALLWDC3039_MMSI367001890
4753,127,1673,CALLWDC3040_MMSI367001310
6905,88,1305,CALLWDC3043_MMSI367001940
4143,124,2200,CALLWDC3044_MMSI367001950
4341,139,3566,CALLWDC3052_MMSI367002040
5993,101,1400,CALLWDC3053_MMSI367002050
6854,88,1309,CALLWDC3054_MMSI367002060
6880,88,1307,CALLWDC3055_MMSI367002070
3404,177,1921,CALLWDC3058_MMSI367002110
7793,78,155,CALLWDC3082_MMSI367002380
943,177,361,CALLWDC3090_MMSI367002510
3474,172,4877,CALLWDC3093_MMSI367002540
1154,488,5501,CALLWDC3094_MMSI367002550
3451,84,776,CALLWDC3098_MMSI367002580
6360,90,1362,CALLWDC3181_MMSI367003580
6880,88,1307,CALLWDC3182_MMSI367003590
6881,88,1307,CALLWDC3183_MMSI367003610
7010,86,1295,CALLWDC3185_MMSI367003630
6926,87,1303,CALLWDC3208_MMSI367003920
6975,87,1298,CALLWDC3214_MMSI367003990
6984,87,1298,CALLWDC3231_MMSI367004280
6966,87,1299,CALLWDC3232_MMSI367004290
7323,83,542,CALLWDC3234_MMSI367004350
7272,83,1272,CALLWDC3244_MMSI367004580
7128,85,1284,CALLWDC3246_MMSI367004610
6871,88,1308,CALLWDC3254_MMSI367004760
6933,87,1302,CALLWDC3260_MMSI367004850
6770,89,1350,CALLWDC3264_MMSI367004910
6765,89,605,CALLWDC3265_MMSI367004920
6386,95,1373,CALLWDC3268_MMSI367004950
6448,94,1351,CALLWDC3286_MMSI367005280
6772,89,1318,CALLWDC3300_MMSI367005470
874,537,11590,CALLWDC3301_MMSI367005480
7332,82,1266,CALLWDC3306_MMSI367005550
6628,91,1332,CALLWDC3309_MMSI367005580
6963,87,1299,CALLWDC3310_MMSI367005590
6878,88,1107,CALLWDC3327_MMSI367005920
6961,87,1300,CALLWDC3347_MMSI367006330
6860,88,1309,CALLWDC3353_MMSI367006420
7338,82,933,CALLWDC3366_MMSI367006780
6951,87,1301,CALLWDC3367_MMSI367006810
85,273,163,CALLWDC3399_MMSI367007280
4740,128,2478,CALLWDC3411_MMSI367007480
2458,193,5100,CALLWDC3414_MMSI367007520
876,173,2224,CALLWDC3415_MMSI367007530
4963,122,3479,CALLWDC3416_MMSI367007540
6859,88,1070,CALLWDC3417_MMSI367007550
6601,92,1335,CALLWDC3431_MMSI367007750
6924,87,1302,CALLWDC3433_MMSI367007770
478,900,10043,CALLWDC3445_MMSI367007970
6901,88,1305,CALLWDC3472_MMSI367008390
6661,88,1329,CALLWDC3476_MMSI367008520
3279,184,120,CALLWDC3477_MMSI367008550
5540,109,1457,CALLWDC3485_MMSI367008680
4689,95,1584,CALLWDC3518_MMSI367009420
4720,115,1414,CALLWDC3552_MMSI367010030
6673,91,1328,CALLWDC3578_MMSI367010480
6003,97,1075,CALLWDC3641_MMSI367011830
17,32149,80034,CALLWDC3751_MMSI367013540
7780,78,374,CALLWDC3771_MMSI367125100
6786,89,1316,CALLWDC3798_MMSI367014380
6834,88,1311,CALLWDC3799_MMSI367014390
7995,75,193,CALLWDC3801_MMSI367014420
10,69,3,CALLWDC3805_MMSI367014460
8326,73,83,CALLWDC3807_MMSI367014480
3272,185,32,CALLWDC3812_MMSI368125240
1667,285,4070,CALLWDC3840_MMSI367015090
2047,182,266,CALLWDC3865_MMSI367015520
4660,130,3298,CALLWDC3892_MMSI367015880
5244,103,2204,CALLWDC3893_MMSI367015890
6686,90,1326,CALLWDC3896_MMSI367015930
6737,88,1321,CALLWDC3898_MMSI367015950
